Category,File Name,Title,Creator,Description,Keywords,Artwork_Type,SpacesSet,flickrid,flickrpageurl,flickrimageurl,flickrimageurl_text,username,nsid,pathalias
SET 27,4803078818.jpg,Asmat Bis Poles,thoth1618,"Bis poles (1979.206.1611) are perhaps the most impressive works of art by the Asmat, reaching heights of up to twenty feet. These poles are carved to commemorate the lives of important individuals (usually warriors), and serve as a promise that their deaths will be avenged. These works also assist in the transport of the souls of the dead to the realm of the ancestors. The mangrove tree, from which the sculptures are created, is actually turned upside down and a single planklike root is preserved (which will ultimately project from the top of the artwork). The imagery on the pole itself varies, but usually includes a series of stacked ancestral figures. In interior Asmat villages, wuramon, or spirit canoes (1979.206.1558), serve a similar function. <a href=http://www.metmuseum.org/toah/hd/asma/hd_asma.htm rel=nofollow>www.metmuseum.org/toah/hd/asma/hd_asma.htm</a>","thoth1618: themetropolitanmuseumofart,thoth1618: met,thoth1618: museum,thoth1618: nyc,thoth1618: newyorkcity,thoth1618: manhattan,thoth1618: gothamist,thoth1618: art,thoth1618: museumofart,thoth1618: asmatbispole,thoth1618: asmatbispoles,thoth1618: wood,thoth1618: paint,thoth1618: fiber,thoth1618: metropolitanmuseum,thoth1618: asmat,thoth1618: bis,thoth1618: pole,thoth1618: poles,thoth1618: ny,thoth1618: newyork,thoth1618: bispoles,thoth1618: bispole,thoth1618: photooftheday,3D,Artwork,Oceanic_Melanesia_Hall_354,Space,Art2or3,sculpture",Sculpture,DeptSpaces,4803078818,https://www.flickr.com/photos/thoth1618/4803078818/,http://c2.staticflickr.com/5/4141/4803078818_cba8e740d1.jpg,http://c2.staticflickr.com/5/4141/4803078818_cba8e740d1.jpg,thoth1618,8575782@N02,thoth1618
SET 27,4806237943.jpg,The Metropolitan Museum of Art,flickrnipper,NA,"NA,3D,Artwork,Space,Art2or3,sculpture",Sculpture,DeptSpaces,4806237943,https://www.flickr.com/photos/nipspix/4806237943/,http://c2.staticflickr.com/5/4116/4806237943_cffeb4be01.jpg,http://c2.staticflickr.com/5/4116/4806237943_cffeb4be01.jpg,flickrnipper,96619182@N00,nipspix
SET 27,4814316242.jpg,strings 117,Cronopio?,NA,"Cronopio?: themet,Cronopio?: themetropolitanmuseum,Cronopio?: nyc,Cronopio?: manhattan,3D,Artwork,Velez_Blanco_Patio,Space,Art2or3,architecture",Architecture,DeptSpaces,4814316242,https://www.flickr.com/photos/cronopio/4814316242/,http://c2.staticflickr.com/5/4116/4814316242_6a35694ace.jpg,http://c2.staticflickr.com/5/4116/4814316242_6a35694ace.jpg,Cronopio?,92713885@N00,cronopio
SET 27,4823190375.jpg,Met Portico,AntyDiluvian,Taken in Manhattan in October 1976.;;A second-floor portico at the Metropolitan Museum of Art.,"AntyDiluvian: newyork,AntyDiluvian: newyorkcity,AntyDiluvian: manhattan,AntyDiluvian: midtown,AntyDiluvian: interior,AntyDiluvian: 1976,AntyDiluvian: 1970s,AntyDiluvian: seventies,AntyDiluvian: 5photosaday,AntyDiluvian: met,AntyDiluvian: metropolitnmuseumofart,AntyDiluvian: metropolitanmuseum,AntyDiluvian: themet,AntyDiluvian: portico,AntyDiluvian: bigapple,Description,3D,Artwork,Velez_Blanco_Patio,Space,Art2or3,architecture",Architecture,DeptSpaces,4823190375,https://www.flickr.com/photos/antydiluvian/4823190375/,http://c2.staticflickr.com/5/4093/4823190375_69b1879746.jpg,http://c2.staticflickr.com/5/4093/4823190375_69b1879746.jpg,AntyDiluvian,51092719@N00,antydiluvian
SET 27,4826877554.jpg,IMG_6824,bleavitt,NA,"NA,3D,Artwork,Inhabited,Space,Art2or3,arms_armor,Arms_Armor",Arms_Armor,DeptSpaces,4826877554,https://www.flickr.com/photos/brittanical/4826877554/,http://c2.staticflickr.com/5/4115/4826877554_614cbbf5ed.jpg,http://c2.staticflickr.com/5/4115/4826877554_614cbbf5ed.jpg,bleavitt,35547746@N04,brittanical
SET 27,4841925031.jpg,"Laurelton Hall columns, windows, and lamps",Thunder_Girl99,"Louis Comfort Tiffany home, Oyster Bay Long Island","Thunder_Girl99: metropolitanmuseumofart,Thunder_Girl99: louiscomforttiffany,Thunder_Girl99: metmuseum,Thunder_Girl99: mma,3D,Artwork,Inhabited,Space,Art2or3,sculpture",Sculpture,DeptSpaces,4841925031,https://www.flickr.com/photos/44627848@N00/4841925031/,http://c2.staticflickr.com/5/4129/4841925031_63679d37fc.jpg,http://c2.staticflickr.com/5/4129/4841925031_63679d37fc.jpg,Thunder_Girl99,44627848@N00,
SET 27,4841936313.jpg,Frog Fountain,Thunder_Girl99,Janet Scudder,"Thunder_Girl99: metropolitanmuseumofart,3D,Artwork,Inhabited,Space,Art2or3,sculpture",Sculpture,DeptSpaces,4841936313,https://www.flickr.com/photos/44627848@N00/4841936313/,http://c2.staticflickr.com/5/4132/4841936313_929a9f61a5.jpg,http://c2.staticflickr.com/5/4132/4841936313_929a9f61a5.jpg,Thunder_Girl99,44627848@N00,
SET 27,4841937637.jpg,Libyan Sybil,Thunder_Girl99,William Wetmore Story,"Thunder_Girl99: metropolitanmuseumofart,Thunder_Girl99: metmuseum,Thunder_Girl99: mma,Thunder_Girl99: williamwetmorestory,3D,Artwork,Space,Art2or3,sculpture",Sculpture,DeptSpaces,4841937637,https://www.flickr.com/photos/44627848@N00/4841937637/,http://c2.staticflickr.com/5/4151/4841937637_0a2c45ff9d.jpg,http://c2.staticflickr.com/5/4151/4841937637_0a2c45ff9d.jpg,Thunder_Girl99,44627848@N00,
SET 27,4842542196.jpg,Street Lamp,Thunder_Girl99,Richard Morris Hunt,"Thunder_Girl99: metropolitanmuseumofart,Thunder_Girl99: metmuseum,Thunder_Girl99: mma,3D,Artwork,Space,Art2or3,sculpture",Sculpture,DeptSpaces,4842542196,https://www.flickr.com/photos/44627848@N00/4842542196/,http://c2.staticflickr.com/5/4127/4842542196_cfc8e2936f.jpg,http://c2.staticflickr.com/5/4127/4842542196_cfc8e2936f.jpg,Thunder_Girl99,44627848@N00,
SET 27,4842545070.jpg,"Charles Engelhard Court, Facade of Branch Bank Building (15 1/2 Wall Street)",Thunder_Girl99,NA,"Thunder_Girl99: metropolitanmuseumofart,Thunder_Girl99: metmuseum,Thunder_Girl99: mma,3D,Artwork,Inhabited,Space,Art2or3,sculpture",Sculpture,DeptSpaces,4842545070,https://www.flickr.com/photos/44627848@N00/4842545070/,http://c2.staticflickr.com/5/4089/4842545070_93477f8ac4.jpg,http://c2.staticflickr.com/5/4089/4842545070_93477f8ac4.jpg,Thunder_Girl99,44627848@N00,
SET 27,4842550774.jpg,Street Lamp,Thunder_Girl99,Richard Morris Hunt,"Thunder_Girl99: metropolitanmuseumofart,Thunder_Girl99: metmuseum,Thunder_Girl99: mma,3D,Artwork,Space,Art2or3,sculpture",Sculpture,DeptSpaces,4842550774,https://www.flickr.com/photos/44627848@N00/4842550774/,http://c2.staticflickr.com/5/4152/4842550774_5daa32a04f.jpg,http://c2.staticflickr.com/5/4152/4842550774_5daa32a04f.jpg,Thunder_Girl99,44627848@N00,
SET 27,4842552264.jpg,Diana the Huntress,Thunder_Girl99,Augustus Saint-Gaudens,"Thunder_Girl99: metropolitanmuseumofart,Thunder_Girl99: augustussaintgaudens,Thunder_Girl99: mma,Thunder_Girl99: metmuseum,3D,Artwork,Space,Art2or3,sculpture",Sculpture,DeptSpaces,4842552264,https://www.flickr.com/photos/44627848@N00/4842552264/,http://c2.staticflickr.com/5/4090/4842552264_79dcac347a.jpg,http://c2.staticflickr.com/5/4090/4842552264_79dcac347a.jpg,Thunder_Girl99,44627848@N00,
SET 28,2561630212.jpg,baby i remember all the things you taught me,a nameless yeast,photo by <a href=http://www.flickr.com/photos/ppad/2513958433>lapinfille</a>.,"a nameless yeast: themetropolitanmuseumofart,a nameless yeast: newyork,a nameless yeast: nyc,a nameless yeast: manhattan,a nameless yeast: parlapinfille,a nameless yeast: p127,erix!: purgeprotected,a nameless yeast: metmoment,3D,Artwork,Space,Art2or3,sculpture",Sculpture,DeptSpaces,2561630212,https://www.flickr.com/photos/ppad/2561630212/,http://c2.staticflickr.com/4/3006/2561630212_c3cef1d78e.jpg,http://c2.staticflickr.com/4/3006/2561630212_c3cef1d78e.jpg,a nameless yeast,66127945@N00,ppad
SET 28,3292362750.jpg,You give me one good reason...,wallypumpernickel,NA,"wallypumpernickel: sculpture,wallypumpernickel: black,wallypumpernickel: white,wallypumpernickel: horses,wallypumpernickel: legs,wallypumpernickel: modern,wallypumpernickel: art,wallypumpernickel: david,wallypumpernickel: goughnour,wallypumpernickel: statues,wallypumpernickel: face,wallypumpernickel: masks,wallypumpernickel: faces,wallypumpernickel: met,wallypumpernickel: nyc,wallypumpernickel: timewemet2010,The Metropolitan Museum of Art: mma:itwm2010=accepted,3D,Artwork,Inhabited,Space,Arms_Armor,Art2or3,arms_armor",Arms_Armor,DeptSpaces,3292362750,https://www.flickr.com/photos/nuthuggin/3292362750/,http://c2.staticflickr.com/4/3322/3292362750_bb1941e5e1.jpg,http://c2.staticflickr.com/4/3322/3292362750_bb1941e5e1.jpg,wallypumpernickel,28422977@N02,nuthuggin
SET 28,3623228034.jpg,met 325,Cronopio?,see large,"Cronopio?: nyc,Cronopio?: themet,Cronopio?: metropolitanmuseum,3D,Artwork,Inhabited,Space,Art2or3,sculpture",Sculpture,DeptSpaces,3623228034,https://www.flickr.com/photos/cronopio/3623228034/,http://c2.staticflickr.com/3/2436/3623228034_bb0dab09a9.jpg,http://c2.staticflickr.com/3/2436/3623228034_bb0dab09a9.jpg,Cronopio?,92713885@N00,cronopio
SET 28,4009018253.jpg,"Sphinx of Hatshepsut in the Metropolitan Museum of Art, June 2009",ElissaSCA,"Sphinx of Hatshepsut, New Kingdom, Dynasty 18, reign of Hatshepsut, ca. 14731458 b.c.;Egyptian;Red granite with traces of blue and yellow paint ;L. 11 ft. 3 in. (343 cm), H. 5 ft. 4 1/2 in. (164 cm);Rogers Fund, 1931 (31.3.166);;This colossal sphinx portrays the female pharaoh Hatshepsut with the body of a lion and a human head wearing a nemes headcloth and royal beard. The use of the sphinx to represent the king dates back to the Old Kingdom and the Great Sphinx of Giza. The sculptor has carefully observed the powerful muscles of the lion as contrasted to the handsome and attractive idealized face of the queen. It was one of six royal sphinxes that lined the processional way leading to the queen's mortuary temple at Deir el-Bahri. Recovered by the Museum's Egyptian Expedition, it was found smashed into many fragments and buried in pits near the temple. It weighs more than seven tons.;;Text from: <a href=http://www.metmuseum.org/toah/hd/kqae/ho_31.3.166.htm rel=nofollow>www.metmuseum.org/toah/hd/kqae/ho_31.3.166.htm</a>","ElissaSCA: metropolitanmuseum,ElissaSCA: museum,ElissaSCA: art,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: 2009,ElissaSCA: fujifinepixs6000fd,ElissaSCA: egypt,ElissaSCA: egyptian,ElissaSCA: sphinx,ElissaSCA: hatshepsut,ElissaSCA: queen,ElissaSCA: pharaoh,ElissaSCA: sculpture,ElissaSCA: statue,ElissaSCA: ancient,ElissaSCA: ancientworld,3D,Artwork,Temple_Dendur,Space,Art2or3,sculpture",Sculpture,DeptSpaces,4009018253,https://www.flickr.com/photos/elissacorsini/4009018253/,http://c2.staticflickr.com/3/2507/4009018253_5722dc9bc4.jpg,http://c2.staticflickr.com/3/2507/4009018253_5722dc9bc4.jpg,ElissaSCA,23655879@N00,elissacorsini
SET 28,4365950789.jpg,Composition,Iren_G,Egyptian art: adding color,"Iren_G: metropolitanmuseum,Iren_G: metmoment,Iren_G: timewemet,Iren_G: egyptianart,3D,Artwork,Inhabited,Temple_Dendur,Space,Art2or3,sculpture",Sculpture,DeptSpaces,4365950789,https://www.flickr.com/photos/47626667@N05/4365950789/,http://c2.staticflickr.com/5/4043/4365950789_ace378414a.jpg,http://c2.staticflickr.com/5/4043/4365950789_ace378414a.jpg,Iren_G,47626667@N05,
SET 28,4365996367.jpg,With  Sekhmet: feeling poweful,Iren_G,NA,"Iren_G: metropolitanmuseum,Iren_G: metmoment,Iren_G: timewemet,Iren_G: egyptianart,3D,Artwork,Inhabited,Temple_Dendur,Space,Art2or3,sculpture",Sculpture,DeptSpaces,4365996367,https://www.flickr.com/photos/47626667@N05/4365996367/,http://c2.staticflickr.com/5/4058/4365996367_ec5c699a6b.jpg,http://c2.staticflickr.com/5/4058/4365996367_ec5c699a6b.jpg,Iren_G,47626667@N05,
SET 28,4369926762.jpg,Evening at the Met,Iren_G,NA,"NA,3D,Artwork,Inhabited,Temple_Dendur,Space,Art2or3,sculpture",Sculpture,DeptSpaces,4369926762,https://www.flickr.com/photos/47626667@N05/4369926762/,http://c2.staticflickr.com/5/4014/4369926762_c2417acc73.jpg,http://c2.staticflickr.com/5/4014/4369926762_c2417acc73.jpg,Iren_G,47626667@N05,
SET 28,4369927030.jpg,New American Wing:  Diana,Iren_G,NA,"Iren_G: newamericanwing,Iren_G: metropolitanmuseum,3D,Artwork,Space,Art2or3,sculpture",Sculpture,DeptSpaces,4369927030,https://www.flickr.com/photos/47626667@N05/4369927030/,http://c2.staticflickr.com/3/2703/4369927030_5e037fed17.jpg,http://c2.staticflickr.com/3/2703/4369927030_5e037fed17.jpg,Iren_G,47626667@N05,
SET 28,4520667399.jpg,Jacob and Herakles,PamelaRosen,NA,"NA,3D,Artwork,Inhabited,Roman,Space,Art2or3,sculpture",Sculpture,DeptSpaces,4520667399,https://www.flickr.com/photos/pamrosen/4520667399/,http://c2.staticflickr.com/5/4044/4520667399_8bf6fdff6c.jpg,http://c2.staticflickr.com/5/4044/4520667399_8bf6fdff6c.jpg,PamelaRosen,8981005@N07,pamrosen
SET 28,4520667447.jpg,Jacob and pan,PamelaRosen,NA,"NA,3D,Artwork,Inhabited,Roman,Space,Art2or3,sculpture",Sculpture,DeptSpaces,4520667447,https://www.flickr.com/photos/pamrosen/4520667447/,http://c2.staticflickr.com/5/4061/4520667447_3fc955a034.jpg,http://c2.staticflickr.com/5/4061/4520667447_3fc955a034.jpg,PamelaRosen,8981005@N07,pamrosen
SET 28,4520667481.jpg,jacob and Perseus,PamelaRosen,NA,"NA,3D,Artwork,Inhabited,Space,Art2or3,sculpture",Sculpture,DeptSpaces,4520667481,https://www.flickr.com/photos/pamrosen/4520667481/,http://c2.staticflickr.com/5/4031/4520667481_0ab5ebbc58.jpg,http://c2.staticflickr.com/5/4031/4520667481_0ab5ebbc58.jpg,PamelaRosen,8981005@N07,pamrosen
SET 28,4521304588.jpg,Jacob and Doric column,PamelaRosen,NA,"NA,3D,Artwork,Inhabited,Roman,Space,Art2or3,sculpture",Sculpture,DeptSpaces,4521304588,https://www.flickr.com/photos/pamrosen/4521304588/,http://c2.staticflickr.com/5/4053/4521304588_d27a361e57.jpg,http://c2.staticflickr.com/5/4053/4521304588_d27a361e57.jpg,PamelaRosen,8981005@N07,pamrosen
SET 28,4526505209.jpg,2010_MetMuseum 040,Jottosob,NA,"Jottosob: metroplolitanmuseumofart,Jottosob: newyorkcity,3D,Artwork,Inhabited,Space,Art2or3,sculpture",Sculpture,DeptSpaces,4526505209,https://www.flickr.com/photos/sudipendra/4526505209/,http://c2.staticflickr.com/5/4005/4526505209_a27e335d65.jpg,http://c2.staticflickr.com/5/4005/4526505209_a27e335d65.jpg,Jottosob,34908499@N03,sudipendra
SET 28,4604687695.jpg,IMG_9588,Peter I. Fifield Photography,NA,"Peter I. Fifield Photography: newyork,Peter I. Fifield Photography: manhattan,Peter I. Fifield Photography: metropolitanmuseumofart,3D,Artwork,Inhabited,Space,Art2or3,sculpture",Sculpture,DeptSpaces,4604687695,https://www.flickr.com/photos/12661757@N02/4604687695/,http://c2.staticflickr.com/5/4025/4604687695_abd8e95cdc.jpg,http://c2.staticflickr.com/5/4025/4604687695_abd8e95cdc.jpg,Peter I. Fifield Photography,12661757@N02,
SET 28,4605285028.jpg,IMG_9566,Peter I. Fifield Photography,NA,"Peter I. Fifield Photography: newyork,Peter I. Fifield Photography: manhattan,Peter I. Fifield Photography: metropolitanmuseumofart,3D,Artwork,Space,Art2or3,sculpture",Sculpture,DeptSpaces,4605285028,https://www.flickr.com/photos/12661757@N02/4605285028/,http://c2.staticflickr.com/2/1106/4605285028_818113025d.jpg,http://c2.staticflickr.com/2/1106/4605285028_818113025d.jpg,Peter I. Fifield Photography,12661757@N02,
SET 28,4610431764.jpg,metropolitan,tmadaras,one of the five most interesting museums in new york,"tmadaras: museum,tmadaras: art,tmadaras: newyork,3D,Artwork,Space,Art2or3,sculpture",Sculpture,DeptSpaces,4610431764,https://www.flickr.com/photos/thelmamadaras/4610431764/,http://c2.staticflickr.com/5/4042/4610431764_3c30dc0515.jpg,http://c2.staticflickr.com/5/4042/4610431764_3c30dc0515.jpg,tmadaras,50192130@N04,thelmamadaras
SET 28,4610655588.jpg,lessons of life,tmadaras,speechless,"tmadaras: museum,tmadaras: metropolitan,tmadaras: newyork,3D,Artwork,Inhabited,Oceanic_Melanesia_Hall_354,Space,Art2or3,sculpture",Sculpture,DeptSpaces,4610655588,https://www.flickr.com/photos/thelmamadaras/4610655588/,http://c2.staticflickr.com/5/4047/4610655588_cb1b40e31b.jpg,http://c2.staticflickr.com/5/4047/4610655588_cb1b40e31b.jpg,tmadaras,50192130@N04,thelmamadaras
SET 28,4633838557.jpg,NA,a nameless yeast,NA,"a nameless yeast: metropolitanmuseumofart,a nameless yeast: medieval,a nameless yeast: patrons,a nameless yeast: elderly,a nameless yeast: couple,a nameless yeast: gothamist,3D,Artwork,Inhabited,Medieval_Hall_305,Space,Art2or3,sculpture",Sculpture,DeptSpaces,4633838557,https://www.flickr.com/photos/ppad/4633838557/,http://c2.staticflickr.com/5/4008/4633838557_74ac288021.jpg,http://c2.staticflickr.com/5/4008/4633838557_74ac288021.jpg,a nameless yeast,66127945@N00,ppad
SET 28,4650180229.jpg,All Angel's Church Pulpit and Choir Rail,IslesPunkFan,"Karl Bitter;New York City, 1900;Limestone, oak, walnut;;<a href=http://www.metmuseum.org/Works_of_Art/collection_database/american_paintings_and_sculpture/all_angels_church_pulpit_and_choir_rail_karl_bitter/objectview.aspx?OID=20010513&amp;collID=2&amp;dd1=2 rel=nofollow>www.metmuseum.org/Works_of_Art/collection_database/americ...</a>;;Photo taken on a trip to the Metropolitan Museum of Art on 3/5/10.","IslesPunkFan: met,IslesPunkFan: metropolitanmuseum,IslesPunkFan: metropolitanmuseumofart,IslesPunkFan: art,IslesPunkFan: museum,IslesPunkFan: history,IslesPunkFan: newyork,IslesPunkFan: ny,IslesPunkFan: nyc,IslesPunkFan: manhattan,IslesPunkFan: allangelschurch,IslesPunkFan: pulpit,IslesPunkFan: choirrail,IslesPunkFan: karlbitter,Description,3D,Artwork,Space,Art2or3,sculpture",Sculpture,DeptSpaces,4650180229,https://www.flickr.com/photos/islespunkfan/4650180229/,http://c2.staticflickr.com/5/4057/4650180229_17db72dcb3.jpg,http://c2.staticflickr.com/5/4057/4650180229_17db72dcb3.jpg,IslesPunkFan,28110584@N04,islespunkfan
